meeting_key,session_key,driver_number,i1_speed,i2_speed,st_speed,date_start,lap_duration,is_pit_out_lap,duration_sector_1,duration_sector_2,duration_sector_3,segments_sector_1,segments_sector_2,segments_sector_3,lap_number
1239,9550,63,304,230,309,2024-06-30T14:15:28.663000+00:00,70.05,False,17.47,31.58,21.0,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]",62
1239,9550,63,300,231,306,2024-06-30T14:14:18.936000+00:00,69.611,False,17.426,31.398,20.787,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",61
1239,9550,63,302,231,306,2024-06-30T14:16:38.639000+00:00,70.042,False,17.516,31.571,20.955,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 0]",63
1239,9550,63,297,227,308,2024-06-30T14:17:48.727000+00:00,70.924,False,17.592,31.682,21.65,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",64
1239,9550,63,309,230,305,2024-06-30T14:18:59.527000+00:00,70.278,False,17.397,31.854,21.027,"[None, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",65
1239,9550,63,179,194,260,2024-06-30T14:20:09.857000+00:00,86.932,False,18.084,44.858,23.99,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]",66
1239,9550,63,299,235,309,2024-06-30T14:23:55.882000+00:00,69.747,False,17.5,31.45,20.797,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]",69
1239,9550,63,294,236,305,2024-06-30T14:22:46.143000+00:00,69.645,False,17.449,31.317,20.879,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048]",68
1239,9550,63,301,231,307,2024-06-30T14:25:05.586000+00:00,69.627,False,17.452,31.391,20.784,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",70
1239,9550,63,317,238,308,2024-06-30T14:21:36.968000+00:00,69.352,False,17.227,31.372,20.753,"[None, 2048, 2048, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",67
